id1,artigotitle1,id2,artigotitle2
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,1562,Functional SARS-CoV-2-Specific Immune Memory Persists after Mild COVID-19
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,2254,Airway Memory CD4(+) T Cells Mediate Protective Immunity against Emerging Respiratory Coronaviruses
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,4223,Antigen-Specific Adaptive Immunity to SARS-CoV-2 in Acute COVID-19 and Associations with Age and Disease Severity
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,1386,Dengue-specific CD8+ T cell subsets display specialized transcriptomic and TCR profiles
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,5054,Vaccination in the elderly: The challenge of immune changes with aging
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,2190,Extended interval BNT162b2 vaccination enhances peak antibody generation in older people
4472,Journal Pre-proof Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine,1300,SARS-CoV-2 variants of concern partially escape humoral but not T-cell responses in COVID-19 convalescent donors and vaccinees
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4509,An interactive web-based dashboard to track COVID-19 in real time
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2598,Age-specific mortality and immunity patterns of SARS-CoV-2
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2393,"Aging, Immunity, and COVID-19: How Age Influences the Host Immune Response to Coronavirus Infections?"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,5168,Efficacy and Safety of a COVID-19 Inactivated Vaccine in Healthcare Professionals in Brazil: The PROFISCOV Study
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4948,"Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil, South Africa, and the UK"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,3755,Characterisation of the first 250 000 hospital admissions for COVID-19 in Brazil: a retrospective analysis of nationwide data
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1633,Genomic surveillance of SARS-CoV-2 tracks early interstate transmission of P.1 lineage and diversification within P.2 clade in Brazil
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2086,Genomics and epidemiology of the P.1 SARS-CoV-2 lineage in Manaus
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2196,SARS-CoV-2 spike E484K mutation reduces antibody neutralisation
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,946,SARS-CoV-2 variants B.1.351 and P.1 escape from neutralizing antibodies
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2486,Effectiveness of CoronaVac in the setting of high SARS-CoV-2 P.1 variant transmission in Brazil: A test-negative case-control study
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2934,BNT162b2 mRNA Covid-19 Vaccine in a Nationwide Mass Vaccination Setting
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,5854,"Effectiveness of the Pfizer-BioNTech and Oxford-AstraZeneca vaccines on covid-19 related symptoms, hospital admissions, and mortality in older adults in England: test negative case-control study"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4525,Projeções populacionais por sexo e idade para pequenas áreas no Brasil
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4118,"Case-control vaccine effectiveness studies: Preparation, design, and enrollment of cases and controls"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1073,"Case-control vaccine effectiveness studies: Data collection, analysis and reporting results"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,3637,Definition of COVID-19 cases and recommendations for COVID-19 surveillance in Brazil
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1284,Interim report: Safety and immunogenicity of an inactivated vaccine against SARS-CoV-2 in healthy chilean adults in a phase 3 clinical trial
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1692,Epidemiological and clinical characteristics of the COVID-19 epidemic in Brazil
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,587,COVID-19 epidemic in the Brazilian state of Amazonas was driven by long-term persistence of endemic SARS-CoV-2 lineages and the recent emergence of the new Variant of Concern P.1
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,507,Genomics and epidemiology of a novel SARS-CoV-2 lineage in Manaus
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1187,Novel SARS-CoV-2 Variant Identified in Travelers from Brazil to Japan
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,1244,Genomic Evidence of SARS-CoV-2 Reinfection Involving E484K Spike Mutation
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4486,The E484K mutation in the SARS-CoV-2 spike protein reduces but does not abolish neutralizing activity of human convalescent and post-vaccination sera
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,4230,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine (CoronaVac) in healthy adults aged 60 years and older: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2245,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,2802,"Safety and immunogenicity of the ChAdOx1 nCoV-19 vaccine against SARS-CoV-2: a preliminary report of a phase 1/2, single-blind, randomised controlled trial"
3713,Effectiveness of the CoronaVac vaccine in the elderly population during a P.1 variant-associated epidemic of COVID-19 in Brazil: A test-negative case-control study,6102,"Supplementary Figure 1. Reported RT-PCR or Antigen confirmed COVID-19 in the general population of the São Paulo State, Brazil from"
